"verb","polarity","tense","elpd_loo","p_loo","looic","se_elpd_loo","se_p_loo","se_looic"
apologize,negative,future,10.5236635118354,1.78585132090124,-21.0473270236708,9.68562276878986,0.438215477335774,19.3712455375797
apologize,negative,past,16.8120173217914,2.41871636310763,-33.6240346435828,12.4642704563565,0.524460596674297,24.928540912713
apologize,positive,future,38.8775811140083,2.11115414808228,-77.7551622280167,16.1995089835218,0.484597826479699,32.3990179670436
apologize,positive,past,34.457316934184,4.13854454795267,-68.914633868368,17.3077008759234,1.00479629377222,34.6154017518467
boast,negative,future,12.3882611575189,3.74593881182856,-24.7765223150377,8.86458149595639,1.29631927669731,17.7291629919128
boast,negative,past,54.6638698330745,7.63008658353392,-109.327739666149,18.6259275257865,1.91328498419089,37.2518550515729
boast,positive,future,93.1206188435086,2.73183234446957,-186.241237687017,22.0020801243938,1.21694849382129,44.0041602487876
boast,positive,past,131.645959485037,1.65972147087219,-263.291918970074,23.9234402055962,0.42640182818562,47.8468804111924
complain,negative,future,17.2085805050197,6.50806129035993,-34.4171610100393,10.0812406814177,2.86071676478193,20.1624813628353
complain,negative,past,29.9362494047562,6.29236038038211,-59.8724988095125,11.437930364017,2.13713019335867,22.8758607280339
complain,positive,future,74.3819710089369,3.30303556225638,-148.763942017874,20.4600819190588,0.838850574416348,40.9201638381176
complain,positive,past,107.334792059386,3.76882014237143,-214.669584118772,22.396488125702,1.14335919443238,44.792976251404
congratulate,negative,future,23.6663808437707,2.2597165043544,-47.3327616875414,12.8906956983539,0.576143444698659,25.7813913967078
congratulate,negative,past,11.9956442398119,2.69482201579079,-23.9912884796239,9.59795383408143,0.667545200004723,19.1959076681629
congratulate,positive,future,39.7696464573456,2.44580361700942,-79.5392929146912,16.2198263956889,0.616595201185645,32.4396527913778
congratulate,positive,past,70.8714552385786,2.36260709715889,-141.742910477157,19.453337537585,0.857260528787737,38.90667507517
convince,negative,future,35.0971454001064,5.34386973625227,-70.1942908002128,16.2908631232343,1.67081375084673,32.5817262464685
convince,negative,past,33.2174089865194,3.52120872478662,-66.4348179730387,15.1182417996374,1.12821277403287,30.2364835992748
convince,positive,future,71.9908508526119,3.90640935985004,-143.981701705224,20.8884891381169,1.24083666179176,41.7769782762338
convince,positive,past,70.8287782239336,1.91650879332751,-141.657556447867,21.2076326850529,0.32543608230211,42.4152653701058
disprove,negative,future,26.6000168997614,3.04423468679424,-53.2000337995228,15.2999861015781,0.93876937825843,30.5999722031562
disprove,negative,past,49.592113586369,3.39366441885868,-99.184227172738,17.3518061667683,0.825794260409617,34.7036123335367
disprove,positive,future,36.1478145420279,9.74476127547345,-72.2956290840557,13.826388296921,3.18451361465764,27.652776593842
disprove,positive,past,30.4205276085117,8.83495776376174,-60.8410552170235,13.5766701061724,3.25100311490024,27.1533402123449
dissuade,negative,future,18.3805673281261,3.87287692405272,-36.7611346562522,12.3038025541559,1.1151116642701,24.6076051083118
dissuade,negative,past,50.5924763351715,8.55048333015847,-101.184952670343,18.4959383081565,2.18151746660773,36.9918766163131
dissuade,positive,future,33.4231622055459,11.0808958076852,-66.8463244110918,13.1083632062599,3.66794348532057,26.2167264125199
dissuade,positive,past,6.13284159548502,7.22312666774669,-12.26568319097,13.0482822166271,1.99662123293659,26.0965644332542
doubt,negative,future,130.920861662863,4.57357264673489,-261.841723325726,23.064577833942,1.84708102094755,46.129155667884
doubt,negative,past,151.921093157486,2.75145910200218,-303.842186314972,24.3928470827937,0.506671314054601,48.7856941655873
doubt,positive,future,32.158718996103,1.48095763080925,-64.317437992206,12.4037734001836,0.423018818167326,24.8075468003672
doubt,positive,past,56.9042974497592,2.40834234034339,-113.808594899518,20.0771164762551,0.671808587092291,40.1542329525103
fear,negative,future,34.4930795600466,3.01660793750769,-68.9861591200932,12.6159439054911,1.25928956296412,25.2318878109822
fear,negative,past,81.7307755315077,10.4987128387078,-163.461551063015,20.922106586937,3.01615405921255,41.844213173874
fear,positive,future,47.6938609188332,3.33504110067211,-95.3877218376663,16.0413738677334,1.29577150336332,32.0827477354668
fear,positive,past,21.1414445228751,2.49565961616808,-42.2828890457502,12.3165232740379,0.840117831332715,24.6330465480758
hate,negative,future,35.424308881384,2.90332935842194,-70.8486177627681,14.4638784109528,0.678899067107662,28.9277568219055
hate,negative,past,102.030302778704,5.23992094835729,-204.060605557408,22.9697161493034,1.94631804003365,45.9394322986068
hate,positive,future,60.0834654405755,5.04046399642745,-120.166930881151,19.067706879285,1.55051374227286,38.1354137585701
hate,positive,past,121.274697462322,3.7250185681536,-242.549394924645,24.8495060271742,1.04943201694116,49.6990120543485
hope,negative,future,6.75403801409186,2.3450293640802,-13.5080760281837,8.59178037647335,0.924261400458416,17.1835607529467
hope,negative,past,7.65177663670473,4.94625395839628,-15.3035532734095,9.00110637306272,2.17334595522011,18.0022127461254
hope,positive,future,1.51507257383443,11.0742383718232,-3.03014514766886,8.5342431940491,6.24379307308184,17.0684863880982
hope,positive,past,-10.8718877299894,1.63350969176445,21.7437754599789,3.61452351583303,0.683172210518707,7.22904703166606
know,negative,future,53.7710067678385,5.984358994188,-107.542013535677,19.2928712631371,3.03605251111263,38.5857425262743
know,negative,past,55.204399614337,3.64036547510282,-110.408799228674,18.9678374885671,0.858860368804274,37.9356749771342
know,positive,future,128.425641081236,1.90885935560615,-256.851282162471,24.337396027635,0.615465699475203,48.67479205527
know,positive,past,147.060454987375,2.05463478092379,-294.12090997475,25.5522087375397,0.521849902046302,51.1044174750794
